0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,4,4,6,1,25,8,1112,1012,962,762,752,318,168,10,0,418,118,68,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1292,692,500,500,192,192,192,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,1,4,4,6,1,25,8,1112,1012,962,762,752,246,96,10,0,490,190,140,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1364,764,500,500,120,120,120,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,3,4,4,6,1,25,8,1112,1012,962,762,752,294,144,10,0,442,142,92,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1316,716,500,500,168,168,168,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,1,4,4,6,1,25,8,1112,1012,962,762,752,246,96,10,0,490,190,140,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1364,764,500,500,120,120,120,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,4,4,6,1,25,8,1112,1012,962,762,752,318,168,10,0,418,118,68,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1292,692,500,500,192,192,192,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,3,4,4,6,1,25,8,1112,1012,962,762,752,294,144,10,0,442,142,92,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1316,716,500,500,168,168,168,96,0,264,168,24,0,600,600,192,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,4,4,6,1,25,8,1112,1012,962,762,752,270,120,10,0,466,166,116,4,300,16,12,6,20,0,0,8,100,50,1748,1748,1748,1748,1748,1340,740,500,500,144,144,144,96,0,264,168,24,0,600,600,192,0,0
