3088.99585001403	random
3089.0	uniform
3088.985660398213	random
3088.9803442203297	random
3088.9769036100242	random
3089.0044114782713	random
3089.047010100985	random
3088.9091962064904	random
3088.969392063142	random
3088.9742569286027	random
3088.9878603221077	random
3089.006646966486	random
3088.9679997000344	random
3089.0136874106092	random
3088.984225901125	random
3088.9891502858854	random
3088.9519697949668	random
3089.004812367607	random
3088.9274184332508	random
3088.960592584137	random
3089.039847666446	random
3088.9537787624945	random
3088.986965941979	random
3088.956112346854	random
3088.9641172485362	random
3088.928831486689	random
3088.9866951504055	random
3088.967472158528	random
3089.0053060125056	random
3088.930030891638	random
3089.0280704259567	random
3088.943316177874	random
3088.9841808823007	random
3088.9335995160745	random
3089.024186166053	random
3088.9562089505107	random
3088.960385296332	random
3089.019335198869	random
3088.9924553126966	random
3089.0065447308716	random
3088.901651296397	random
3088.9880423531704	random
3088.9346055663327	random
3088.9481812023846	random
3088.94839223887	random
3088.9393324223797	random
3088.9702326376414	random
3088.97961201348	random
3088.9903058227897	random
3088.9532802837534	random
3088.952766528496	random
3088.966835211919	random
3089.0180223461543	random
3088.9539896843835	random
3088.962252543399	random
3088.985449409024	random
3089.031942033247	random
3088.9870187058	random
3088.9546080909404	random
3088.9402257378893	random
3088.9818185775357	random
3088.997002825934	random
3088.939453795352	random
3088.9372437554916	random
3088.983622696436	random
3088.9311238830087	random
3088.98516684516	random
3088.959862918057	random
3089.000864791683	random
3089.024298462309	random
3088.9772566191677	random
3088.9614606174205	random
3088.942537599938	random
3089.0050733399967	random
3088.982301311322	random
3088.9286829749663	random
3088.9478899769842	random
3089.027517048483	random
3088.965291654647	random
3088.976056511991	random
3089.0138734976517	random
3088.9191591132058	random
3088.967090846192	random
3089.0119265261824	random
3088.9853245161466	random
3088.8992718454274	random
3088.9778776208614	random
3088.9525029174883	random
3088.9381520885604	random
3088.9582443009353	random
3088.9858995491695	random
3088.9528317891795	random
3088.9980310336655	random
3088.966601833332	random
3088.9485007380617	random
3088.9742389635057	random
3088.9584556129803	random
3088.9635019058933	random
3088.9957333716466	random
3088.939128331712	random
3088.932355544899	random
